,index,date_date,orders_id,customers_id,country,department,total_quantity,total_turnover
401,5947,2019-01-08,6402,6181,FRANCE,74.0,60,120.32
402,5948,2019-01-08,6059,5861,FRANCE,67.0,5,69.29
403,5949,2019-01-08,5913,5726,FRANCE,54.0,8,56.41
404,5950,2019-01-08,6292,6080,FRANCE,67.0,10,44.040000000000006
405,5951,2019-01-08,6084,5885,FRANCE,46.0,8,182.0
406,5952,2019-01-08,6060,5862,FRANCE,75.0,31,69.67
407,5953,2019-01-08,5952,5760,FRANCE,56.0,5,79.51
408,5954,2019-01-08,6092,5893,FRANCE,94.0,4,84.71000000000001
409,5955,2019-01-08,6474,6250,FRANCE,69.0,23,118.15
410,5956,2019-01-08,6098,5898,FRANCE,93.0,19,58.260000000000005
411,5957,2019-01-08,6291,6079,FRANCE,91.0,14,79.14
412,5958,2019-01-08,5956,5764,FRANCE,74.0,5,5.27
413,5959,2019-01-08,5826,5643,FRANCE,75.0,10,38.33
414,5960,2019-01-08,6188,5985,FRANCE,34.0,31,172.22
415,5961,2019-01-08,6391,6170,FRANCE,92.0,13,83.09
416,5962,2019-01-08,6495,6270,FRANCE,6.0,15,148.66
417,5963,2019-01-08,5883,5697,FRANCE,13.0,9,40.17
418,5964,2019-01-08,6347,6129,FRANCE,78.0,10,43.81
419,5965,2019-01-08,6379,6160,FRANCE,87.0,15,70.8
420,5966,2019-01-08,6478,6253,FRANCE,84.0,1,76.56
421,5967,2019-01-08,6166,5964,FRANCE,15.0,37,182.94
422,5968,2019-01-08,5993,5754,FRANCE,62.0,11,73.46000000000001
423,5969,2019-01-08,6005,5809,FRANCE,75.0,7,117.87
424,5970,2019-01-08,6387,6166,FRANCE,16.0,9,27.24
425,5971,2019-01-08,6011,5815,FRANCE,29.0,6,37.46
426,5972,2019-01-08,6491,6266,FRANCE,75.0,40,104.52
427,5973,2019-01-08,6406,6174,FRANCE,38.0,30,84.28999999999999
428,5974,2019-01-08,5962,2374,FRANCE,91.0,19,52.07
429,5975,2019-01-08,5877,5692,FRANCE,17.0,2,18.61
430,5976,2019-01-08,6134,5932,FRANCE,83.0,15,77.52
431,5977,2019-01-08,5832,5649,FRANCE,95.0,12,149.53
432,5978,2019-01-08,6156,5954,FRANCE,29.0,1,5.93
433,5979,2019-01-08,6476,6174,FRANCE,38.0,30,111.67
434,5980,2019-01-08,5823,5640,FRANCE,29.0,38,73.58
435,5981,2019-01-08,6312,6098,FRANCE,61.0,3,23.95
436,5982,2019-01-08,6228,6024,FRANCE,92.0,19,79.34999999999998
437,5983,2019-01-08,6290,6078,FRANCE,63.0,19,116.43
438,5984,2019-01-08,6202,5998,FRANCE,42.0,17,76.58
439,5985,2019-01-08,6302,6088,FRANCE,56.0,1,3.9
440,5986,2019-01-08,6488,6263,FRANCE,83.0,23,71.84000000000002
441,5987,2019-01-08,6171,5969,FRANCE,92.0,17,68.65
442,5988,2019-01-08,6050,5852,FRANCE,16.0,8,67.34
443,5989,2019-01-08,6435,6213,FRANCE,57.0,23,91.75
444,5990,2019-01-08,6385,5013,FRANCE,38.0,10,62.41
445,5991,2019-01-08,5920,5733,FRANCE,13.0,23,80.88
446,5992,2019-01-08,5822,5639,FRANCE,75.0,30,153.84999999999997
447,5993,2019-01-08,6023,5826,FRANCE,93.0,1,2.63
448,5994,2019-01-08,5842,5659,FRANCE,69.0,3,37.25
449,5995,2019-01-08,6122,5921,FRANCE,73.0,23,93.47
450,5996,2019-01-08,6510,6284,FRANCE,92.0,10,80.01
451,5997,2019-01-08,6067,5869,FRANCE,72.0,30,81.95
452,5998,2019-01-08,6230,6026,FRANCE,76.0,3,70.23
453,5999,2019-01-08,5888,5702,FRANCE,38.0,7,42.37
454,6000,2019-01-08,6493,6268,FRANCE,85.0,23,61.81
455,6001,2019-01-08,6327,6112,FRANCE,71.0,4,11.55
456,6002,2019-01-08,6458,6235,FRANCE,64.0,19,95.95
457,6003,2019-01-08,6484,6259,FRANCE,75.0,35,74.62
458,6004,2019-01-08,6359,6140,FRANCE,13.0,15,63.14
459,6005,2019-01-08,6194,5991,FRANCE,34.0,2,15.36
460,6006,2019-01-08,6454,6231,FRANCE,82.0,10,32.849999999999994
461,6007,2019-01-08,6424,6202,FRANCE,84.0,7,97.75
462,6008,2019-01-08,5918,5731,FRANCE,13.0,15,113.63
463,6009,2019-01-08,6083,5884,FRANCE,74.0,8,90.54
464,6010,2019-01-08,5860,5676,FRANCE,73.0,1,5.93
465,6011,2019-01-08,6133,5931,FRANCE,37.0,10,113.81
466,6012,2019-01-08,6483,6258,FRANCE,95.0,38,180.36
467,6013,2019-01-08,6469,6246,FRANCE,55.0,4,48.04
468,6014,2019-01-08,6082,5883,FRANCE,74.0,8,75.01
469,6015,2019-01-08,6287,6075,FRANCE,3.0,22,80.49999999999999
470,6016,2019-01-08,6518,6292,FRANCE,85.0,12,75.06
471,6017,2019-01-08,6087,5888,FRANCE,74.0,7,69.58
472,6018,2019-01-08,6263,6054,FRANCE,34.0,5,37.71
473,6019,2019-01-08,6149,5947,FRANCE,1.0,29,124.35
474,6020,2019-01-08,5862,5678,FRANCE,93.0,2,6.19
475,6021,2019-01-08,6339,6122,FRANCE,67.0,3,16.9
476,6022,2019-01-08,6039,5841,FRANCE,34.0,29,81.77
477,6023,2019-01-08,5827,5644,FRANCE,23.0,27,103.17
478,6024,2019-01-08,5903,5716,FRANCE,86.0,4,34.489999999999995
479,6025,2019-01-08,6356,6138,FRANCE,69.0,3,18.05
480,6026,2019-01-08,6348,6130,FRANCE,42.0,22,71.99000000000001
481,6027,2019-01-08,6389,6168,FRANCE,78.0,5,67.38
482,6028,2019-01-08,5955,5763,FRANCE,59.0,2,20.86
483,6029,2019-01-08,5934,5745,FRANCE,34.0,1,22.89
484,6030,2019-01-08,6499,6274,FRANCE,12.0,25,81.87
485,6031,2019-01-08,5914,5727,FRANCE,92.0,4,188.78
486,6032,2019-01-08,5904,5717,FRANCE,75.0,16,53.4
487,6033,2019-01-08,6151,5949,FRANCE,32.0,6,125.59
488,6034,2019-01-08,6026,5829,FRANCE,13.0,18,151.23
489,6035,2019-01-08,6045,5847,FRANCE,69.0,22,85.64
490,6036,2019-01-08,6496,6271,FRANCE,85.0,10,64.18
491,6037,2019-01-08,6255,6047,FRANCE,29.0,6,13.96
492,6038,2019-01-08,6254,6046,FRANCE,69.0,8,38.08
493,6039,2019-01-08,6404,6183,FRANCE,23.0,15,78.10000000000001
494,6040,2019-01-08,5948,5756,FRANCE,34.0,8,76.23
495,6041,2019-01-08,6109,143,FRANCE,75.0,6,110.59
496,6042,2019-01-08,6395,6174,FRANCE,38.0,29,96.47
497,6043,2019-01-08,6363,6144,FRANCE,1.0,3,79.27
498,6044,2019-01-08,6455,6232,FRANCE,94.0,29,121.24
499,6045,2019-01-08,5936,5746,FRANCE,31.0,22,70.09000000000002
500,6046,2019-01-08,6380,6161,FRANCE,35.0,29,88.18
501,6047,2019-01-08,6020,5823,FRANCE,92.0,48,140.48
502,6048,2019-01-08,6452,6229,FRANCE,44.0,3,68.89
503,6049,2019-01-08,6209,6005,FRANCE,34.0,1,30.48
504,6050,2019-01-08,6139,5937,FRANCE,75.0,14,62.11
505,6051,2019-01-08,5874,5690,FRANCE,27.0,22,151.85000000000002
506,6052,2019-01-08,6470,6247,FRANCE,92.0,2,17.39
507,6053,2019-01-08,6515,6289,FRANCE,33.0,28,83.19999999999999
508,6054,2019-01-08,6456,6233,FRANCE,6.0,22,88.86
509,6055,2019-01-08,6304,6090,FRANCE,64.0,4,92.62
510,6056,2019-01-08,6096,5896,FRANCE,29.0,2,5.5
511,6057,2019-01-08,5854,5670,FRANCE,34.0,28,76.76
512,6058,2019-01-08,6256,3427,FRANCE,69.0,14,153.71
513,6059,2019-01-08,6408,6186,FRANCE,92.0,10,92.08
514,6060,2019-01-08,5876,5691,FRANCE,73.0,18,68.99
515,6061,2019-01-08,6074,5875,FRANCE,24.0,11,79.11
516,6062,2019-01-08,5859,5675,FRANCE,38.0,28,100.77
517,6063,2019-01-08,6115,5914,FRANCE,77.0,18,60.400000000000006
518,6064,2019-01-08,6410,6188,FRANCE,75.0,18,66.66
519,6065,2019-01-08,6091,5892,FRANCE,82.0,3,82.42
520,6066,2019-01-08,6464,6241,FRANCE,59.0,18,77.81
521,6067,2019-01-08,6168,5966,FRANCE,6.0,39,154.9
522,6068,2019-01-08,6440,6218,FRANCE,94.0,16,49.540000000000006
523,6069,2019-01-08,6275,6064,FRANCE,57.0,10,38.55
524,6070,2019-01-08,5855,5671,FRANCE,28.0,2,8.52
525,6071,2019-01-08,5864,5680,FRANCE,94.0,14,91.46
526,6072,2019-01-08,6126,5925,FRANCE,91.0,15,64.29
527,6073,2019-01-08,5969,5775,FRANCE,79.0,6,41.88
528,6074,2019-01-08,5830,5647,FRANCE,33.0,10,71.12
529,6075,2019-01-08,6154,5952,FRANCE,91.0,4,62.48
530,6076,2019-01-08,5892,4930,FRANCE,13.0,5,38.98
531,6077,2019-01-08,6128,5927,FRANCE,57.0,10,28.29
532,6078,2019-01-08,6473,6249,FRANCE,63.0,35,83.97999999999999
533,6079,2019-01-08,6351,6133,FRANCE,49.0,6,16.39
534,6080,2019-01-08,6337,6121,FRANCE,13.0,26,66.57000000000001
535,6081,2019-01-08,5950,5758,FRANCE,85.0,2,104.72
536,6082,2019-01-08,6313,6099,FRANCE,35.0,15,134.88
537,6083,2019-01-08,6373,6154,FRANCE,17.0,7,27.47
538,6084,2019-01-08,6227,6023,FRANCE,13.0,22,70.07
539,6085,2019-01-08,6413,6191,FRANCE,64.0,18,76.68
540,6086,2019-01-08,6143,5941,FRANCE,95.0,37,128.86
541,6087,2019-01-08,5944,5752,FRANCE,6.0,44,131.52
542,6088,2019-01-08,6354,6136,FRANCE,34.0,27,126.04
543,6089,2019-01-08,6197,5994,FRANCE,75.0,35,77.6
544,6090,2019-01-08,6249,6042,FRANCE,6.0,8,29.930000000000003
545,6091,2019-01-08,6260,6051,FRANCE,74.0,8,67.69
546,6092,2019-01-08,5845,5662,FRANCE,45.0,8,66.5
547,6093,2019-01-08,6153,5951,FRANCE,62.0,11,72.25
548,6094,2019-01-08,5831,5648,FRANCE,76.0,45,170.44999999999996
549,6095,2019-01-08,6443,6221,FRANCE,33.0,10,46.74
550,6096,2019-01-08,5987,5792,FRANCE,11.0,1,14.99
551,6097,2019-01-08,6147,5945,FRANCE,54.0,10,74.56
552,6098,2019-01-08,6239,6035,FRANCE,35.0,1,16.0
553,6099,2019-01-08,6008,5812,FRANCE,13.0,22,79.7
554,6100,2019-01-08,5815,5633,FRANCE,54.0,2,12.55
555,6101,2019-01-08,6006,5810,FRANCE,13.0,5,28.71
556,6102,2019-01-08,5893,5706,FRANCE,77.0,12,29.39
557,6103,2019-01-08,5966,5773,FRANCE,76.0,55,110.34
558,6104,2019-01-08,6396,6175,FRANCE,4.0,2,26.69
559,6105,2019-01-08,6342,6124,FRANCE,37.0,2,18.84
560,6106,2019-01-08,6517,6291,FRANCE,1.0,11,76.97999999999999
561,6107,2019-01-08,6331,6116,FRANCE,74.0,10,41.36
562,6108,2019-01-08,6324,6110,FRANCE,60.0,27,114.07999999999998
563,6109,2019-01-08,6486,6261,FRANCE,92.0,8,79.6
564,6110,2019-01-08,6100,5900,FRANCE,92.0,21,96.32999999999998
565,6111,2019-01-08,6032,5834,FRANCE,93.0,21,99.22
566,6112,2019-01-08,5933,5744,FRANCE,42.0,12,40.38
567,6113,2019-01-08,6317,6103,FRANCE,75.0,10,20.25
568,6114,2019-01-08,6367,6148,FRANCE,47.0,27,89.96000000000001
569,6115,2019-01-08,6463,6240,FRANCE,78.0,4,166.32
570,6116,2019-01-08,6137,5935,FRANCE,38.0,15,48.18
571,6117,2019-01-08,5825,5642,FRANCE,73.0,21,162.78
572,6118,2019-01-08,6288,6076,FRANCE,87.0,3,30.65
573,6119,2019-01-08,6366,6147,FRANCE,50.0,27,87.88000000000001
574,6120,2019-01-08,6167,5965,FRANCE,75.0,1,29.83
575,6121,2019-01-08,6217,6013,FRANCE,83.0,9,40.03
576,6122,2019-01-08,6113,5912,FRANCE,92.0,15,68.12
577,6123,2019-01-08,6457,6234,FRANCE,31.0,18,85.73
578,6124,2019-01-08,6451,6228,FRANCE,34.0,10,65.0
579,6125,2019-01-08,5868,5684,FRANCE,13.0,4,16.47
580,6126,2019-01-08,5912,5725,FRANCE,59.0,8,73.72
581,6127,2019-01-08,6132,585,FRANCE,93.0,6,80.74
582,6128,2019-01-08,5890,5704,FRANCE,75.0,5,31.51
583,6129,2019-01-08,5858,5674,FRANCE,6.0,7,17.740000000000002
584,6130,2019-01-08,6136,5934,FRANCE,26.0,18,87.39999999999999
585,6131,2019-01-08,6489,6264,FRANCE,44.0,12,79.37
586,6132,2019-01-08,5938,5682,FRANCE,93.0,9,154.74
587,6133,2019-01-08,6285,6073,FRANCE,67.0,10,70.02000000000001
588,6134,2019-01-08,6042,5844,FRANCE,34.0,3,71.03999999999999
589,6135,2019-01-08,6004,5808,FRANCE,56.0,16,69.19
590,6136,2019-01-08,5865,5681,FRANCE,30.0,27,76.85000000000001
591,6137,2019-01-08,6399,6178,FRANCE,7.0,1,2.98
592,6138,2019-01-08,6432,6210,FRANCE,94.0,21,105.38
593,6139,2019-01-08,5812,5630,FRANCE,35.0,14,84.03
594,6140,2019-01-08,5878,5682,FRANCE,93.0,9,147.3
595,6141,2019-01-08,6140,5938,FRANCE,68.0,15,93.44
596,6142,2019-01-08,6444,6222,FRANCE,33.0,4,66.14999999999999
597,6143,2019-01-08,6503,6278,FRANCE,79.0,1,12.08
598,6144,2019-01-08,6277,6066,FRANCE,5.0,10,59.7
599,6145,2019-01-08,6276,6065,FRANCE,1.0,39,96.55
600,6146,2019-01-08,5975,5761,FRANCE,26.0,27,194.07000000000005
601,6147,2019-01-08,5906,5719,FRANCE,67.0,16,82.57
602,6148,2019-01-08,6442,6220,FRANCE,78.0,21,143.01000000000002
603,6149,2019-01-08,6409,6187,FRANCE,75.0,3,38.34
604,6150,2019-01-08,6116,5915,FRANCE,11.0,27,95.28000000000002
605,6151,2019-01-08,5968,5774,FRANCE,92.0,16,113.45
606,6152,2019-01-08,6329,6114,FRANCE,75.0,18,74.2
607,6153,2019-01-08,6494,6269,FRANCE,69.0,6,61.1
608,6154,2019-01-08,6336,6120,FRANCE,11.0,27,91.78
609,6155,2019-01-08,6046,5848,FRANCE,87.0,41,108.21
610,6156,2019-01-08,6299,6085,FRANCE,29.0,27,91.22
611,6157,2019-01-08,6384,3007,FRANCE,34.0,6,20.64
612,6158,2019-01-08,6319,6105,FRANCE,70.0,21,68.88
613,6159,2019-01-08,6419,6197,FRANCE,94.0,8,19.47
614,6160,2019-01-08,5990,5795,FRANCE,69.0,21,84.19
615,6161,2019-01-08,6131,5930,FRANCE,13.0,26,94.39
616,6162,2019-01-08,5985,5790,FRANCE,69.0,7,15.2
617,6163,2019-01-08,5813,5631,FRANCE,62.0,4,37.93
618,6164,2019-01-08,5899,5712,FRANCE,72.0,9,73.58
619,6165,2019-01-08,6044,5846,FRANCE,64.0,7,101.2
620,6166,2019-01-08,5972,5778,FRANCE,38.0,6,28.07
621,6167,2019-01-08,5900,5713,FRANCE,2.0,16,38.18000000000001
622,6168,2019-01-08,6268,6050,FRANCE,91.0,18,66.66
623,6169,2019-01-08,5974,5780,FRANCE,74.0,21,85.48
624,6170,2019-01-08,5986,5791,FRANCE,57.0,2,36.76
625,6171,2019-01-08,6213,6009,FRANCE,69.0,10,84.3
626,6172,2019-01-08,6216,6012,FRANCE,31.0,6,91.09
627,6173,2019-01-08,6129,5928,FRANCE,75.0,6,26.49
628,6174,2019-01-08,5930,1050,FRANCE,92.0,4,17.54
629,6175,2019-01-08,6223,6019,FRANCE,54.0,2,13.52
630,6176,2019-01-08,6081,5882,FRANCE,15.0,26,113.68
631,6177,2019-01-08,6211,6007,FRANCE,25.0,7,77.28
632,6178,2019-01-08,6417,6195,FRANCE,19.0,9,31.97
633,6179,2019-01-08,5946,5754,FRANCE,62.0,18,69.72
634,6180,2019-01-08,6187,5984,FRANCE,86.0,12,65.18
635,6181,2019-01-08,6112,5911,FRANCE,30.0,3,14.12
636,6182,2019-01-08,6200,5996,FRANCE,75.0,15,58.45
637,6183,2019-01-08,6159,5957,FRANCE,16.0,9,90.79
638,6184,2019-01-08,5981,5786,FRANCE,12.0,26,225.32
639,6185,2019-01-08,5927,5739,FRANCE,69.0,4,14.41
640,6186,2019-01-08,5829,5646,FRANCE,89.0,35,92.66000000000004
641,6187,2019-01-08,5928,5740,FRANCE,92.0,5,75.02
642,6188,2019-01-08,6075,5876,FRANCE,54.0,15,66.16000000000001
643,6189,2019-01-08,6411,6189,FRANCE,25.0,10,14.55
644,6190,2019-01-08,6468,6245,FRANCE,73.0,21,177.04
645,6191,2019-01-08,6307,6093,FRANCE,48.0,18,72.06
646,6192,2019-01-08,6294,6081,FRANCE,91.0,6,29.59
647,6193,2019-01-08,6441,6219,FRANCE,17.0,26,75.5
648,6194,2019-01-08,6093,5894,FRANCE,69.0,9,81.27
649,6195,2019-01-08,6253,3427,FRANCE,69.0,12,149.53
650,6196,2019-01-08,6214,6010,FRANCE,9.0,44,100.54999999999998
651,6197,2019-01-08,6002,5806,FRANCE,13.0,2,51.66
652,6198,2019-01-08,5902,5715,FRANCE,84.0,12,31.46
653,6199,2019-01-08,6088,5889,FRANCE,82.0,11,42.52
654,6200,2019-01-08,6078,5879,FRANCE,78.0,10,77.41
655,6201,2019-01-08,6017,5820,FRANCE,93.0,8,33.19
656,6202,2019-01-08,6375,6156,FRANCE,59.0,6,83.93
657,6203,2019-01-08,6212,6008,FRANCE,54.0,18,39.02
658,6204,2019-01-08,6272,6061,FRANCE,92.0,7,33.7
659,6205,2019-01-08,5901,5714,FRANCE,76.0,4,20.17
660,6206,2019-01-08,6475,6251,FRANCE,34.0,16,66.61
661,6207,2019-01-08,5931,5742,FRANCE,77.0,5,41.27
662,6208,2019-01-08,6196,5993,FRANCE,56.0,5,23.03
663,6209,2019-01-08,6183,5981,FRANCE,78.0,4,34.63
0,3013,2019-01-05,3862,3747,FRANCE,22.0,10,35.739999999999995
1,3014,2019-01-05,3726,3616,FRANCE,83.0,39,131.05
2,3015,2019-01-05,3591,3486,FRANCE,89.0,7,97.92000000000002
3,3016,2019-01-05,3429,3330,FRANCE,51.0,8,68.94
4,3017,2019-01-05,3322,3227,FRANCE,17.0,17,53.56
5,3018,2019-01-05,3664,3555,FRANCE,31.0,25,84.57999999999998
6,3019,2019-01-05,3635,3528,FRANCE,83.0,26,70.45
7,3020,2019-01-05,3476,3377,FRANCE,38.0,17,101.46
8,3021,2019-01-05,3597,3492,FRANCE,91.0,6,48.11
9,3022,2019-01-05,3896,3780,FRANCE,13.0,16,80.29
10,3023,2019-01-05,3652,3544,FRANCE,94.0,6,30.649999999999995
11,3024,2019-01-05,3590,3485,FRANCE,69.0,10,101.3
12,3025,2019-01-05,3678,3511,FRANCE,38.0,4,19.85
13,3026,2019-01-05,3657,3548,FRANCE,80.0,16,83.66999999999999
14,3027,2019-01-05,3704,3594,FRANCE,74.0,26,121.17
15,3028,2019-01-05,3787,3673,FRANCE,13.0,1,13.91
16,3029,2019-01-05,3324,3229,FRANCE,92.0,9,80.9
17,3030,2019-01-05,3861,3746,FRANCE,95.0,6,34.010000000000005
18,3031,2019-01-05,3338,3243,FRANCE,16.0,26,80.34
19,3032,2019-01-05,3560,3455,FRANCE,29.0,1,42.04
20,3033,2019-01-05,3599,3494,FRANCE,67.0,16,109.34
21,3034,2019-01-05,3549,3445,FRANCE,92.0,21,92.95
22,3035,2019-01-05,3325,3230,FRANCE,13.0,7,63.19
23,3036,2019-01-05,3833,3719,FRANCE,30.0,26,72.19
24,3037,2019-01-05,3837,3723,FRANCE,5.0,3,32.44
25,3038,2019-01-05,3888,3772,FRANCE,14.0,14,61.08
26,3039,2019-01-05,3610,3505,FRANCE,94.0,10,31.88
27,3040,2019-01-05,3181,3089,FRANCE,67.0,5,15.48
28,3041,2019-01-05,3792,3678,FRANCE,68.0,4,30.13
29,3042,2019-01-05,3616,3511,FRANCE,38.0,16,54.2
30,3043,2019-01-05,3226,3133,FRANCE,89.0,25,108.53
31,3044,2019-01-05,3695,3585,FRANCE,13.0,7,78.82
32,3045,2019-01-05,3227,3134,FRANCE,29.0,18,70.41
33,3046,2019-01-05,3414,3315,FRANCE,54.0,26,120.83
34,3047,2019-01-05,3469,3370,FRANCE,68.0,23,56.56
35,3048,2019-01-05,3174,3082,FRANCE,28.0,16,68.34
36,3049,2019-01-05,3216,3123,FRANCE,74.0,15,58.86
37,3050,2019-01-05,3793,3679,FRANCE,94.0,22,86.5
38,3051,2019-01-05,3730,3620,FRANCE,38.0,42,113.92
39,3052,2019-01-05,3656,3547,FRANCE,21.0,15,81.05000000000001
40,3053,2019-01-05,3492,3393,FRANCE,44.0,11,63.96000000000001
41,3054,2019-01-05,3465,3366,FRANCE,73.0,45,151.99
42,3055,2019-01-05,3653,3523,FRANCE,7.0,12,39.41
43,3056,2019-01-05,3592,3487,FRANCE,66.0,9,81.05
44,3057,2019-01-05,3564,3459,FRANCE,77.0,25,83.77000000000001
45,3058,2019-01-05,3427,3328,FRANCE,69.0,1,76.39
46,3059,2019-01-05,3556,3451,FRANCE,13.0,12,129.89
47,3060,2019-01-05,3637,3530,FRANCE,75.0,2,17.77
48,3061,2019-01-05,3161,2614,FRANCE,91.0,16,84.19
49,3062,2019-01-05,3386,3288,FRANCE,7.0,7,90.8
50,3063,2019-01-05,3363,3266,FRANCE,13.0,5,96.32
51,3064,2019-01-05,3892,3776,FRANCE,34.0,17,120.99
52,3065,2019-01-05,3553,3448,FRANCE,33.0,25,89.67999999999999
53,3066,2019-01-05,3768,3658,FRANCE,95.0,4,37.73
54,3067,2019-01-05,3878,3762,FRANCE,73.0,11,82.59
55,3068,2019-01-05,3845,3731,FRANCE,69.0,7,67.39
56,3069,2019-01-05,3329,3234,FRANCE,57.0,6,38.4
57,3070,2019-01-05,3387,3289,FRANCE,60.0,11,81.63000000000002
58,3071,2019-01-05,3605,3500,FRANCE,77.0,9,101.44
59,3072,2019-01-05,3409,3310,FRANCE,33.0,18,166.54
60,3073,2019-01-05,3454,3355,FRANCE,62.0,18,76.08
61,3074,2019-01-05,3232,3139,FRANCE,42.0,16,52.96
62,3075,2019-01-05,3865,3750,FRANCE,40.0,13,77.28
63,3076,2019-01-05,3733,3623,FRANCE,94.0,9,73.27
64,3077,2019-01-05,3345,3248,FRANCE,11.0,13,78.78
65,3078,2019-01-05,3794,3680,FRANCE,50.0,2,10.45
66,3079,2019-01-05,3438,3339,FRANCE,64.0,13,102.95
67,3080,2019-01-05,3407,3308,FRANCE,21.0,3,20.11
68,3081,2019-01-05,3156,3065,FRANCE,91.0,4,134.31
69,3082,2019-01-05,3259,3166,FRANCE,77.0,1,9.72
70,3083,2019-01-05,3834,3720,FRANCE,1.0,8,28.04
71,3084,2019-01-05,3434,3335,FRANCE,40.0,7,50.67
72,3085,2019-01-05,3183,3091,FRANCE,91.0,16,77.84
73,3086,2019-01-05,3297,3202,FRANCE,34.0,17,40.93
74,3087,2019-01-05,3809,3695,FRANCE,48.0,9,69.22999999999999
75,3088,2019-01-05,3744,3634,FRANCE,72.0,10,70.55000000000001
76,3089,2019-01-05,3529,3427,FRANCE,69.0,12,144.67
77,3090,2019-01-05,3766,3656,FRANCE,94.0,10,100.96
78,3091,2019-01-05,3451,3352,FRANCE,5.0,20,114.21
79,3092,2019-01-05,3723,3613,FRANCE,41.0,7,47.48
80,3093,2019-01-05,3640,3533,FRANCE,38.0,2,50.19
81,3094,2019-01-05,3548,3444,FRANCE,71.0,18,57.03
82,3095,2019-01-05,3539,3436,FRANCE,38.0,8,36.58
83,3096,2019-01-05,3411,3312,FRANCE,75.0,6,71.39
84,3097,2019-01-05,3627,3521,FRANCE,6.0,3,17.79
85,3098,2019-01-05,3868,3753,FRANCE,87.0,25,76.99
86,3099,2019-01-05,3667,3558,FRANCE,56.0,22,97.15
87,3100,2019-01-05,3814,3700,FRANCE,66.0,9,80.82999999999998
88,3101,2019-01-05,3821,3707,FRANCE,10.0,17,69.41
89,3102,2019-01-05,3568,3463,FRANCE,93.0,21,69.82
90,3103,2019-01-05,3687,3577,FRANCE,94.0,35,98.58
91,3104,2019-01-05,3424,3325,FRANCE,77.0,2,24.72
92,3105,2019-01-05,3249,3156,FRANCE,67.0,42,85.48
93,3106,2019-01-05,3790,3676,FRANCE,69.0,25,92.52
94,3107,2019-01-05,3645,3538,FRANCE,56.0,8,57.45
95,3108,2019-01-05,3165,3073,FRANCE,77.0,5,15.53
96,3109,2019-01-05,3756,3646,FRANCE,93.0,10,35.809999999999995
97,3110,2019-01-05,3785,1331,FRANCE,13.0,4,20.04
98,3111,2019-01-05,3577,3472,FRANCE,95.0,20,58.22
99,3112,2019-01-05,3302,3207,FRANCE,38.0,17,55.69
100,3113,2019-01-05,3308,3213,FRANCE,8.0,17,58.42
101,3114,2019-01-05,3725,3615,FRANCE,94.0,15,42.3
102,3115,2019-01-05,3526,3424,FRANCE,62.0,19,112.01
103,3116,2019-01-05,3805,3691,FRANCE,31.0,14,106.82
104,3117,2019-01-05,3904,3788,FRANCE,91.0,27,78.32000000000001
105,3118,2019-01-05,3166,3074,FRANCE,77.0,12,49.88999999999999
106,3119,2019-01-05,3898,3782,FRANCE,91.0,10,83.79
107,3120,2019-01-05,3895,3779,FRANCE,59.0,8,39.69
108,3121,2019-01-05,3416,3317,FRANCE,84.0,39,89.13000000000002
109,3122,2019-01-05,3754,3644,FRANCE,29.0,23,154.79000000000002
110,3123,2019-01-05,3278,3184,FRANCE,25.0,17,135.41000000000005
111,3124,2019-01-05,3344,3247,FRANCE,52.0,17,70.07000000000001
112,3125,2019-01-05,3154,3063,FRANCE,75.0,9,120.17
113,3126,2019-01-05,3538,3435,FRANCE,35.0,5,137.98999999999998
114,3127,2019-01-05,3715,3605,FRANCE,50.0,21,62.39999999999999
115,3128,2019-01-05,3522,3420,FRANCE,64.0,20,72.14
116,3129,2019-01-05,3545,3441,FRANCE,31.0,5,25.98
117,3130,2019-01-05,3835,3721,FRANCE,94.0,25,105.19
118,3131,2019-01-05,3207,3114,FRANCE,86.0,12,169.79000000000002
119,3132,2019-01-05,3647,3540,FRANCE,33.0,13,73.05
120,3133,2019-01-05,3502,3402,FRANCE,78.0,7,75.07
121,3134,2019-01-05,3579,3474,FRANCE,68.0,21,88.5
122,3135,2019-01-05,3601,3496,FRANCE,35.0,16,73.03
123,3136,2019-01-05,3513,3412,FRANCE,83.0,34,142.8
124,3137,2019-01-05,3466,3367,FRANCE,1.0,19,70.17
125,3138,2019-01-05,3255,3162,FRANCE,34.0,16,80.19
126,3139,2019-01-05,3595,3490,FRANCE,80.0,12,81.8
127,3140,2019-01-05,3253,3160,FRANCE,32.0,12,22.61
128,3141,2019-01-05,3551,3251,FRANCE,85.0,5,11.6
129,3142,2019-01-05,3419,3320,FRANCE,66.0,6,46.33
130,3143,2019-01-05,3847,3733,FRANCE,94.0,6,40.56
131,3144,2019-01-05,3797,3683,FRANCE,34.0,15,57.24999999999999
132,3145,2019-01-05,3204,3111,FRANCE,10.0,39,95.26
133,3146,2019-01-05,3825,3711,FRANCE,14.0,11,72.16
134,3147,2019-01-05,3235,3142,FRANCE,94.0,1,3.96
135,3148,2019-01-05,3482,3383,FRANCE,16.0,28,94.8
136,3149,2019-01-05,3757,3647,FRANCE,49.0,15,81.4
137,3150,2019-01-05,3767,3657,FRANCE,38.0,2,33.04
138,3151,2019-01-05,3186,3094,FRANCE,31.0,13,67.79
139,3152,2019-01-05,3246,3153,FRANCE,67.0,13,93.54
